county,date,aqi_mean,aqi_max,pm25_mean,pm25_max,observation_count,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max,fire_event_count_radius,smoke_present,min_fire_distance_km,fire_radius_km
Merced,2024-03-23,6.875,29.0,,,24.0,15.35,21.9,8.8,7.0,21.1,0.0,0.0,2163.3287520029935,150.0
Merced,2024-03-24,5.666666666666667,23.0,,,24.0,11.1,15.0,7.2,5.3,18.0,0.0,0.0,1500.0,150.0
Merced,2024-03-25,15.583333333333334,43.0,,,24.0,12.45,18.5,6.4,0.3,14.0,0.0,0.0,1500.0,150.0
Merced,2024-03-26,13.5,26.0,,,24.0,12.1,18.8,5.4,0.0,18.8,0.0,0.0,1500.0,150.0
Merced,2024-03-27,22.0,37.0,,,24.0,12.6,19.0,6.2,2.0,13.7,0.0,0.0,1500.0,150.0
Merced,2024-03-28,7.791666666666667,19.0,,,24.0,13.6,16.5,10.7,2.7,17.7,0.0,0.0,2167.0321325663786,150.0
Merced,2024-03-29,22.166666666666668,34.0,,,24.0,11.95,16.6,7.3,1.8,22.0,0.0,0.0,1875.785709565663,150.0
Merced,2024-03-30,6.958333333333333,27.0,,,24.0,12.8,17.5,8.1,9.3,23.2,0.0,0.0,1500.0,150.0
Merced,2024-03-31,6.75,13.0,,,24.0,11.9,18.0,5.8,0.1,8.7,0.0,0.0,1500.0,150.0
Merced,2024-04-01,21.5,56.0,,,24.0,13.15,19.5,6.8,0.5,16.2,0.0,0.0,2622.9723892205243,150.0
Merced,2024-04-02,38.125,61.0,,,24.0,14.95,23.1,6.8,0.0,10.4,0.0,0.0,1500.0,150.0
Merced,2024-04-03,28.916666666666668,45.0,,,24.0,16.05,23.0,9.1,0.0,17.6,0.0,0.0,1500.0,150.0
Merced,2024-04-04,15.375,28.0,,,24.0,13.65,19.6,7.7,5.4,21.4,0.0,0.0,2575.855542771984,150.0
Merced,2024-04-05,5.666666666666667,16.0,,,24.0,7.5,11.2,3.8,17.5,18.9,0.0,0.0,2525.2265221291264,150.0
Merced,2024-04-06,16.958333333333332,33.0,,,24.0,8.85,16.0,1.7,0.0,7.4,0.0,0.0,2104.6074243346484,150.0
Merced,2024-04-07,16.125,39.0,,,24.0,10.2,16.5,3.9,0.0,14.5,0.0,0.0,2156.442069871112,150.0
Merced,2024-04-08,15.916666666666666,29.0,,,24.0,12.3,19.4,5.2,0.0,18.3,0.0,0.0,2548.818007470974,150.0
Merced,2024-04-09,28.541666666666668,46.0,,,24.0,13.7,22.2,5.2,0.0,12.1,0.0,0.0,2115.701989050815,150.0
Merced,2024-04-10,26.291666666666668,57.0,,,24.0,16.85,25.0,8.7,0.0,7.4,0.0,0.0,912.7279818695677,150.0
Merced,2024-04-11,40.916666666666664,55.0,,,24.0,18.5,27.1,9.9,0.0,9.9,0.0,0.0,1500.0,150.0
Merced,2024-04-12,40.125,59.0,,,24.0,19.75,26.9,12.6,0.0,23.8,0.0,0.0,1106.913339421509,150.0
Merced,2024-04-13,19.5,36.0,,,24.0,13.55,19.0,8.1,16.2,22.7,0.0,0.0,1500.0,150.0
Merced,2024-04-14,1.125,6.0,,,24.0,11.1,16.0,6.2,6.6,19.3,0.0,0.0,1500.0,150.0
Merced,2024-04-15,14.375,28.0,,,24.0,12.25,17.8,6.7,0.1,11.6,0.0,0.0,2605.682619151988,150.0
Merced,2024-04-16,23.791666666666668,46.0,,,24.0,14.85,21.9,7.8,0.0,9.2,0.0,0.0,1401.8817186003637,150.0
Merced,2024-04-17,38.916666666666664,61.0,,,24.0,17.2,24.7,9.7,0.0,10.2,0.0,0.0,2518.390009029208,150.0
Merced,2024-04-18,42.375,52.0,,,24.0,18.75,26.1,11.4,0.0,7.2,0.0,0.0,879.1403565618208,150.0
Merced,2024-04-19,41.791666666666664,52.0,,,24.0,19.5,26.2,12.8,0.0,14.1,0.0,0.0,2459.508964304144,150.0
Merced,2024-04-20,38.541666666666664,53.0,,,24.0,18.95,26.8,11.1,0.0,14.9,0.0,0.0,653.822234784223,150.0
Merced,2024-04-21,23.166666666666668,32.0,,,24.0,18.7,27.2,10.2,0.0,13.4,0.0,0.0,1500.0,150.0
Merced,2024-04-22,33.958333333333336,53.0,,,24.0,21.25,29.5,13.0,0.0,13.4,0.0,0.0,1097.6452168272058,150.0
Merced,2024-04-23,32.208333333333336,47.0,,,24.0,18.7,25.3,12.1,0.0,22.4,0.0,0.0,1274.161402608117,150.0
Merced,2024-04-24,25.375,41.0,,,24.0,16.9,23.1,10.7,0.0,18.2,0.0,0.0,3963.320344966811,150.0
Merced,2024-04-25,24.5,47.0,,,24.0,16.3,22.5,10.1,0.0,26.8,0.0,0.0,1500.0,150.0
Merced,2024-04-26,8.875,27.0,,,24.0,16.75,21.1,12.4,0.4,22.1,0.0,0.0,1500.0,150.0
Merced,2024-04-27,7.875,17.0,,,24.0,16.4,23.8,9.0,0.0,19.5,0.0,0.0,1500.0,150.0
Merced,2024-04-28,11.875,27.0,,,24.0,17.55,25.7,9.4,0.0,16.6,0.0,0.0,1500.0,150.0
Merced,2024-04-29,16.5,26.0,,,24.0,17.7,25.5,9.9,0.0,22.5,0.0,0.0,891.9234469286056,150.0
Merced,2024-04-30,25.0,51.0,,,24.0,17.85,26.1,9.6,0.0,22.6,0.0,0.0,1500.0,150.0
Merced,2024-05-01,11.666666666666666,30.0,,,24.0,20.1,27.0,13.2,0.0,22.2,0.0,0.0,889.5821093553623,150.0
Merced,2024-05-02,11.75,23.0,,,24.0,20.450000000000003,28.1,12.8,0.0,21.3,0.0,0.0,609.3181318069078,150.0
Merced,2024-05-03,6.25,17.0,,,24.0,20.15,28.1,12.2,0.0,17.4,0.0,0.0,659.500413795348,150.0
Merced,2024-05-04,4.375,17.0,,,24.0,19.95,28.0,11.9,8.4,19.2,0.0,0.0,2936.210693504735,150.0
Merced,2024-05-05,6.416666666666667,21.0,,,24.0,13.3,19.9,6.7,0.6,17.7,0.0,0.0,329.9084227494835,150.0
Merced,2024-05-06,11.625,24.0,,,24.0,13.7,21.7,5.7,0.0,20.2,0.0,0.0,898.4206076853147,150.0
Merced,2024-05-07,7.708333333333333,17.0,,,24.0,16.2,23.8,8.6,0.0,18.4,0.0,0.0,909.60873643708,150.0
Merced,2024-05-08,13.083333333333334,24.0,,,24.0,19.2,26.0,12.4,0.0,20.1,0.0,0.0,644.1513318823412,150.0
Merced,2024-05-09,30.416666666666668,63.0,,,24.0,20.1,29.4,10.8,0.0,16.5,0.0,0.0,229.17351064329264,150.0
Merced,2024-05-10,38.708333333333336,57.0,,,24.0,22.4,32.0,12.8,0.0,11.7,0.0,0.0,844.7012309433663,150.0
Merced,2024-05-11,15.666666666666666,29.0,,,24.0,24.049999999999997,33.9,14.2,0.0,14.0,0.0,0.0,617.6409202145635,150.0
Merced,2024-05-12,18.5,37.0,,,24.0,24.7,33.8,15.6,0.0,17.3,0.0,0.0,450.2892915791119,150.0
Merced,2024-05-13,11.708333333333334,24.0,,,24.0,23.9,33.3,14.5,0.0,15.9,0.0,0.0,240.6091539724267,150.0
Merced,2024-05-14,17.333333333333332,25.0,,,24.0,23.4,33.0,13.8,0.0,16.6,0.0,0.0,656.4982766278819,150.0
Merced,2024-05-15,28.958333333333332,41.0,,,24.0,24.0,33.2,14.8,0.0,19.2,1.0,1.0,78.3216560309079,150.0
Merced,2024-05-16,36.208333333333336,48.0,,,24.0,23.200000000000003,32.7,13.7,0.0,18.2,0.0,0.0,634.3200151304368,150.0
Merced,2024-05-17,29.291666666666668,51.0,,,24.0,22.25,31.5,13.0,0.0,16.9,0.0,0.0,151.6899498609145,150.0
Merced,2024-05-18,24.541666666666668,39.0,,,24.0,21.8,30.8,12.8,0.0,15.5,0.0,0.0,618.0720304233855,150.0
Merced,2024-05-19,28.916666666666668,41.0,,,24.0,21.0,29.9,12.1,0.0,21.7,0.0,0.0,314.7834887712545,150.0
Merced,2024-05-20,43.375,63.0,,,24.0,20.05,29.6,10.5,0.0,19.1,0.0,0.0,644.2070739785441,150.0
Merced,2024-05-21,40.625,64.0,,,24.0,21.25,31.0,11.5,0.0,18.9,0.0,0.0,452.06627277185675,150.0
Merced,2024-05-22,17.125,31.0,,,24.0,22.3,31.1,13.5,0.0,18.3,0.0,0.0,910.4502941787146,150.0
Merced,2024-05-23,27.375,37.0,,,24.0,21.2,30.0,12.4,0.0,18.4,0.0,0.0,222.14803301560696,150.0
Merced,2024-05-24,34.125,52.0,,,24.0,20.95,29.8,12.1,0.0,23.6,1.0,1.0,130.86764171643938,150.0
Merced,2024-05-25,21.208333333333332,59.0,,,24.0,18.6,25.5,11.7,0.0,25.1,0.0,0.0,160.82903836703198,150.0
Merced,2024-05-26,16.958333333333332,36.0,,,24.0,20.15,29.4,10.9,0.0,16.4,1.0,1.0,93.95364972406944,150.0
Merced,2024-05-27,27.791666666666668,43.0,,,24.0,23.1,31.8,14.4,0.0,17.5,1.0,1.0,119.12925871293226,150.0
Merced,2024-05-28,27.291666666666668,39.0,,,24.0,22.2,32.0,12.4,0.0,18.8,0.0,0.0,502.4648882279069,150.0
Merced,2024-05-29,26.875,43.0,,,24.0,22.85,32.0,13.7,0.0,24.4,1.0,1.0,62.23846555219878,150.0
Merced,2024-05-30,31.208333333333332,48.0,,,24.0,24.75,34.6,14.9,0.0,16.9,3.0,1.0,55.92178935585362,150.0
Merced,2024-05-31,23.375,37.0,,,24.0,26.75,36.8,16.7,0.0,13.3,2.0,1.0,84.43207653540762,150.0
Merced,2024-06-01,45.666666666666664,59.0,,,24.0,25.0,35.0,15.0,0.0,24.3,20.0,1.0,64.73611746116117,150.0
Merced,2024-06-02,30.666666666666668,55.0,,,24.0,22.799999999999997,31.4,14.2,0.0,23.3,20.0,1.0,20.911442138769782,150.0
Merced,2024-06-03,14.333333333333334,28.0,,,24.0,23.85,31.1,16.6,0.0,17.9,16.0,1.0,25.080269330851156,150.0
Merced,2024-06-04,28.583333333333332,55.0,,,24.0,27.8,39.5,16.1,0.0,18.0,15.0,1.0,26.120635284082457,150.0
Merced,2024-06-05,31.208333333333332,52.0,,,24.0,31.049999999999997,40.8,21.3,0.0,17.5,14.0,1.0,23.77232248620425,150.0
Merced,2024-06-06,32.833333333333336,53.0,,,24.0,32.3,40.8,23.8,0.0,18.0,16.0,1.0,21.98839419216205,150.0
Merced,2024-06-07,48.25,61.0,,,24.0,29.25,39.5,19.0,0.0,23.9,21.0,1.0,21.913049616143297,150.0
Merced,2024-06-08,43.208333333333336,55.0,,,24.0,23.1,32.0,14.2,0.0,24.6,8.0,1.0,21.767035289038148,150.0
Merced,2024-06-09,34.25,51.0,,,24.0,23.2,31.8,14.6,0.0,21.4,10.0,1.0,19.824372688428262,150.0
Merced,2024-06-10,37.0,53.0,,,24.0,24.55,35.7,13.4,0.0,21.8,18.0,1.0,23.11770124703536,150.0
Merced,2024-06-11,50.041666666666664,57.0,,,24.0,29.85,40.2,19.5,0.0,18.5,16.0,1.0,23.95914389817992,150.0
Merced,2024-06-12,57.0,72.0,,,24.0,31.2,40.3,22.1,0.0,23.3,5.0,1.0,21.939394716164283,150.0
Merced,2024-06-13,38.458333333333336,57.0,,,24.0,24.700000000000003,33.2,16.2,0.0,23.9,0.0,0.0,733.6386161380514,150.0
Merced,2024-06-14,46.416666666666664,57.0,,,24.0,25.05,36.5,13.6,0.0,21.2,0.0,0.0,1072.047835530423,150.0
Merced,2024-06-15,24.625,47.0,,,24.0,25.9,36.5,15.3,0.0,20.0,1.0,1.0,75.05087393692014,150.0
Merced,2024-06-16,29.916666666666668,62.0,,,24.0,25.15,34.7,15.6,0.0,20.0,0.0,0.0,262.257410303787,150.0
Merced,2024-06-17,27.416666666666668,66.0,,,24.0,25.15,34.3,16.0,0.0,23.7,1.0,1.0,92.01388713286688,150.0
Merced,2024-06-18,23.083333333333332,41.0,,,24.0,24.85,33.2,16.5,0.0,24.0,0.0,0.0,1572.0402632143407,150.0
Merced,2024-06-19,32.666666666666664,57.0,,,24.0,24.3,33.7,14.9,0.0,17.5,0.0,0.0,3445.6551371575247,150.0
Merced,2024-06-20,39.708333333333336,55.0,,,24.0,24.25,35.0,13.5,0.0,19.2,0.0,0.0,589.984123788873,150.0
Merced,2024-06-21,43.041666666666664,55.0,,,24.0,25.55,37.0,14.1,0.0,19.6,0.0,0.0,3522.39296098792,150.0
Merced,2024-06-22,53.541666666666664,59.0,,,24.0,30.200000000000003,41.6,18.8,0.0,14.1,0.0,0.0,882.9380628672056,150.0
Merced,2024-06-23,48.083333333333336,62.0,,,24.0,31.9,42.4,21.4,0.0,19.5,0.0,0.0,3962.289850016395,150.0
Merced,2024-06-24,30.541666666666668,52.0,,,24.0,31.2,40.0,22.4,0.0,23.6,3.0,1.0,132.8998980434258,150.0
Merced,2024-06-25,28.041666666666668,47.0,,,24.0,32.150000000000006,40.2,24.1,0.0,23.1,2.0,1.0,133.6040741827259,150.0
Merced,2024-06-26,24.083333333333332,43.0,,,24.0,29.55,38.2,20.9,0.0,23.7,1.0,1.0,147.98102447191133,150.0
Merced,2024-06-27,14.083333333333334,31.0,,,24.0,26.85,36.2,17.5,0.0,20.1,1.0,1.0,114.1666599133577,150.0
Merced,2024-06-28,26.375,49.0,,,24.0,27.200000000000003,37.6,16.8,0.0,17.9,0.0,0.0,3767.921427752551,150.0
Merced,2024-06-29,37.541666666666664,53.0,,,24.0,29.0,38.8,19.2,0.0,17.8,0.0,0.0,798.3721881754966,150.0
Merced,2024-06-30,31.0,50.0,,,24.0,29.2,38.8,19.6,0.0,20.4,0.0,0.0,1330.739142840334,150.0
Merced,2024-07-01,22.875,34.0,,,24.0,29.5,40.0,19.0,0.0,18.6,0.0,0.0,646.4977905564248,150.0
Merced,2024-07-02,30.583333333333332,51.0,,,24.0,31.95,43.0,20.9,0.0,16.4,1.0,1.0,71.61151698606211,150.0
Merced,2024-07-03,44.375,57.0,,,24.0,33.3,44.7,21.9,0.0,10.8,0.0,0.0,190.79115785126845,150.0
Merced,2024-07-04,52.625,70.0,,,24.0,35.2,45.4,25.0,0.0,16.4,1.0,1.0,72.79963193624643,150.0
Merced,2024-07-05,59.333333333333336,136.0,,,24.0,34.2,45.0,23.4,0.0,24.1,0.0,0.0,273.64753607470044,150.0
Merced,2024-07-06,50.25,61.0,,,24.0,35.7,47.0,24.4,0.0,12.6,0.0,0.0,784.4665668061104,150.0
Merced,2024-07-07,53.666666666666664,68.0,,,24.0,36.1,47.0,25.2,0.0,17.5,0.0,0.0,427.63021169215017,150.0
Merced,2024-07-08,53.125,58.0,,,24.0,33.7,45.2,22.2,0.0,20.0,0.0,0.0,754.2166947984764,150.0
Merced,2024-07-09,54.458333333333336,62.0,,,24.0,32.8,43.8,21.8,0.0,20.7,0.0,0.0,214.62290286685047,150.0
Merced,2024-07-10,50.166666666666664,58.0,,,24.0,32.5,44.5,20.5,0.0,17.3,0.0,0.0,748.6742075069528,150.0
Merced,2024-07-11,53.708333333333336,62.0,,,24.0,36.05,47.0,25.1,0.0,10.1,0.0,0.0,817.5869864252111,150.0
Merced,2024-07-12,52.333333333333336,63.0,,,24.0,35.95,46.9,25.0,0.0,18.0,0.0,0.0,256.0302458071341,150.0
Merced,2024-07-13,56.083333333333336,65.0,,,24.0,35.05,45.5,24.6,0.0,19.5,0.0,0.0,239.792957901984,150.0
Merced,2024-07-14,33.208333333333336,61.0,,,24.0,32.95,42.0,23.9,0.0,24.9,0.0,0.0,762.6106937538835,150.0
Merced,2024-07-15,30.833333333333332,49.0,,,24.0,30.85,41.2,20.5,0.0,15.3,0.0,0.0,273.0816463419238,150.0
Merced,2024-07-16,29.75,51.0,,,24.0,29.4,39.3,19.5,0.0,18.2,0.0,0.0,1475.559253883337,150.0
Merced,2024-07-17,17.416666666666668,31.0,,,24.0,26.75,37.9,15.6,0.0,21.0,0.0,0.0,661.4552822804192,150.0
Merced,2024-07-18,20.625,34.0,,,24.0,30.5,40.8,20.2,0.0,14.3,0.0,0.0,697.0758008023278,150.0
Merced,2024-07-19,-16.61904761904762,60.0,,,21.0,31.75,42.2,21.3,0.0,17.1,0.0,0.0,687.8999876726984,150.0
Merced,2024-07-20,36.916666666666664,62.0,,,24.0,33.35,43.2,23.5,0.0,14.1,0.0,0.0,255.2508829490936,150.0
Merced,2024-07-21,48.75,63.0,,,24.0,30.35,41.3,19.4,0.0,22.0,0.0,0.0,472.2435211863348,150.0
Merced,2024-07-22,58.666666666666664,67.0,,,24.0,32.3,43.3,21.3,0.0,17.1,0.0,0.0,283.9352961337686,150.0
Merced,2024-07-23,52.166666666666664,65.0,,,24.0,35.0,45.5,24.5,0.0,15.9,1.0,1.0,103.9221607394055,150.0
Merced,2024-07-24,16.875,47.0,,,24.0,35.6,44.1,27.1,0.0,20.3,0.0,0.0,260.67183078945766,150.0
Merced,2024-07-25,26.666666666666668,51.0,,,24.0,34.6,43.2,26.0,0.0,22.2,0.0,0.0,491.81737133845087,150.0
Merced,2024-07-26,-19.47826086956522,55.0,,,23.0,33.05,43.0,23.1,0.0,27.7,1.0,1.0,104.47407941132138,150.0
Merced,2024-07-27,42.875,66.0,,,24.0,25.85,35.8,15.9,0.0,27.1,0.0,0.0,669.0942136860721,150.0
Merced,2024-07-28,37.125,57.0,,,24.0,24.7,34.5,14.9,0.0,18.4,0.0,0.0,774.5534546182572,150.0
Merced,2024-07-29,34.125,56.0,,,24.0,26.1,36.3,15.9,0.0,17.5,0.0,0.0,497.04474764400766,150.0
Merced,2024-07-30,36.625,59.0,,,24.0,27.2,37.0,17.4,0.0,15.2,1.0,1.0,67.85276270489786,150.0
Merced,2024-07-31,4.666666666666667,19.0,,,24.0,29.05,39.2,18.9,0.0,14.2,0.0,0.0,771.4183895887967,150.0
Merced,2024-08-01,4.958333333333333,23.0,,,24.0,31.55,41.7,21.4,0.0,17.0,0.0,0.0,767.8792421236609,150.0
Merced,2024-08-02,14.791666666666666,26.0,,,24.0,32.7,41.5,23.9,0.0,11.9,0.0,0.0,803.9573739954461,150.0
Merced,2024-08-03,42.291666666666664,59.0,,,24.0,32.849999999999994,41.8,23.9,0.3,13.9,0.0,0.0,848.6808688087442,150.0
Merced,2024-08-04,10.541666666666666,28.0,,,24.0,33.150000000000006,42.2,24.1,0.0,18.7,0.0,0.0,299.2650683186749,150.0
Merced,2024-08-05,58.458333333333336,81.0,,,24.0,31.75,42.0,21.5,0.0,19.5,0.0,0.0,585.4306922491033,150.0
Merced,2024-08-06,51.458333333333336,59.0,,,24.0,32.0,44.0,20.0,0.0,14.0,0.0,0.0,624.0494769120155,150.0
Merced,2024-08-07,40.25,63.0,,,24.0,33.5,44.0,23.0,0.0,21.0,0.0,0.0,182.0582723274411,150.0
Merced,2024-08-08,29.375,44.0,,,24.0,31.85,41.7,22.0,0.0,22.1,0.0,0.0,509.899318117132,150.0
Merced,2024-08-09,62.083333333333336,77.0,,,24.0,31.3,41.5,21.1,0.0,13.2,0.0,0.0,511.729383678276,150.0
Merced,2024-08-10,32.458333333333336,61.0,,,24.0,30.65,41.7,19.6,0.0,18.8,0.0,0.0,663.8430622380615,150.0
Merced,2024-08-11,24.125,51.0,,,24.0,31.25,41.0,21.5,0.0,13.7,0.0,0.0,263.97789099578983,150.0
Merced,2024-08-12,28.625,45.0,,,24.0,29.5,39.4,19.6,0.0,19.6,0.0,0.0,2048.731833131101,150.0
Merced,2024-08-13,15.666666666666666,56.0,,,24.0,27.3,37.0,17.6,0.0,18.9,0.0,0.0,1999.2652943321216,150.0
Merced,2024-08-14,12.958333333333334,28.0,,,24.0,27.95,37.0,18.9,0.0,15.1,0.0,0.0,1482.0343056510887,150.0
Merced,2024-08-15,4.25,12.0,,,24.0,28.25,37.3,19.2,0.0,16.7,0.0,0.0,1975.0240263790356,150.0
Merced,2024-08-16,12.375,44.0,,,24.0,28.0,37.8,18.2,0.0,14.6,0.0,0.0,1147.4985122536843,150.0
Merced,2024-08-17,6.708333333333333,26.0,,,24.0,27.9,37.3,18.5,0.0,22.8,0.0,0.0,780.187374247485,150.0
Merced,2024-08-18,0.0833333333333333,2.0,,,24.0,25.5,33.2,17.8,0.0,21.1,0.0,0.0,552.756064847333,150.0
Merced,2024-08-19,7.458333333333333,16.0,,,24.0,26.7,35.5,17.9,0.0,14.3,0.0,0.0,3610.891222552938,150.0
Merced,2024-08-20,11.333333333333334,22.0,,,24.0,26.95,37.0,16.9,0.0,13.2,0.0,0.0,474.505871308421,150.0
Merced,2024-08-21,5.083333333333333,23.0,,,24.0,27.25,36.5,18.0,0.0,14.6,0.0,0.0,713.0104770511585,150.0
Merced,2024-08-22,12.916666666666666,31.0,,,24.0,25.9,35.3,16.5,0.0,18.6,0.0,0.0,371.0489316058415,150.0
Merced,2024-08-23,18.125,31.0,,,24.0,22.75,28.8,16.7,0.0,19.4,0.0,0.0,1065.4813354792864,150.0
Merced,2024-08-24,17.708333333333332,30.0,,,24.0,23.55,28.8,18.3,0.0,12.2,0.0,0.0,796.7836549241191,150.0
Merced,2024-08-25,33.0,98.0,,,24.0,23.799999999999997,31.4,16.2,0.0,15.0,0.0,0.0,771.0442548243703,150.0
Merced,2024-08-26,28.791666666666668,49.0,,,24.0,25.6,35.6,15.6,0.0,10.3,0.0,0.0,2935.7493499894463,150.0
Merced,2024-08-27,34.458333333333336,56.0,,,24.0,28.75,39.0,18.5,0.0,9.4,0.0,0.0,663.8430972826842,150.0
Merced,2024-08-28,23.708333333333332,39.0,,,24.0,29.85,39.7,20.0,0.0,11.3,0.0,0.0,1110.391722557943,150.0
Merced,2024-08-29,29.25,44.0,,,24.0,29.1,38.8,19.4,0.0,20.2,0.0,0.0,2989.7722717808856,150.0
Merced,2024-08-30,35.958333333333336,56.0,,,24.0,27.95,38.3,17.6,0.0,15.5,0.0,0.0,2320.9787058109214,150.0
Merced,2024-08-31,39.916666666666664,51.0,,,24.0,29.0,39.0,19.0,0.0,13.4,0.0,0.0,631.2701897425136,150.0
Merced,2024-09-01,29.416666666666668,50.0,,,24.0,28.65,38.8,18.5,0.0,12.7,0.0,0.0,504.9977795790585,150.0
Merced,2024-09-02,17.916666666666668,32.0,,,24.0,27.5,37.5,17.5,0.0,15.8,1.0,1.0,114.6205181595762,150.0
Merced,2024-09-03,19.916666666666668,53.0,,,24.0,28.0,38.5,17.5,0.0,12.1,1.0,1.0,119.37427487447631,150.0
Merced,2024-09-04,47.833333333333336,59.0,,,24.0,30.85,41.7,20.0,0.0,10.4,0.0,0.0,805.7826836299021,150.0
Merced,2024-09-05,36.5,61.0,,,24.0,31.55,42.0,21.1,0.0,14.8,1.0,1.0,125.6772016712496,150.0
Merced,2024-09-06,14.041666666666666,35.0,,,24.0,32.55,42.3,22.8,0.0,14.5,0.0,0.0,707.4627836245967,150.0
Merced,2024-09-07,9.041666666666666,32.0,,,24.0,32.45,42.0,22.9,0.0,13.0,0.0,0.0,247.52985106029985,150.0
Merced,2024-09-08,0.375,2.0,,,24.0,30.75,40.4,21.1,0.0,17.0,0.0,0.0,420.2768933800462,150.0
Merced,2024-09-09,-37.18181818181818,22.0,,,22.0,31.7,41.4,22.0,0.0,13.0,0.0,0.0,484.4649263659642,150.0
Merced,2024-09-10,26.333333333333332,45.0,,,24.0,29.8,42.0,17.6,0.0,16.0,0.0,0.0,862.3824774269523,150.0
Merced,2024-09-11,25.583333333333332,60.0,,,24.0,23.95,32.5,15.4,0.0,17.4,0.0,0.0,875.5686706570531,150.0
Merced,2024-09-12,10.958333333333334,28.0,,,24.0,24.0,32.7,15.3,0.0,15.5,0.0,0.0,1400.1768070436112,150.0
Merced,2024-09-13,12.583333333333334,29.0,,,24.0,24.5,34.4,14.6,0.0,13.1,0.0,0.0,1419.5413186779654,150.0
Merced,2024-09-14,32.083333333333336,57.0,,,24.0,26.5,35.5,17.5,0.0,15.9,0.0,0.0,7932.865439551958,150.0
Merced,2024-09-15,13.375,27.0,,,24.0,24.65,33.7,15.6,0.0,24.4,0.0,0.0,7923.466291360484,150.0
Merced,2024-09-16,7.166666666666667,19.0,,,24.0,18.85,24.5,13.2,0.2,23.8,0.0,0.0,1042.3055276452974,150.0
Merced,2024-09-17,23.375,43.0,,,24.0,20.0,27.9,12.1,0.4,12.8,0.0,0.0,1465.9737772100104,150.0
Merced,2024-09-18,22.041666666666668,49.0,,,24.0,21.1,27.8,14.4,0.0,14.9,0.0,0.0,7891.341569947554,150.0
Merced,2024-09-19,16.0,34.0,,,24.0,22.7,30.5,14.9,0.0,10.5,0.0,0.0,424.0460762000408,150.0
Merced,2024-09-20,20.708333333333332,32.0,,,24.0,23.25,31.6,14.9,0.0,18.1,0.0,0.0,2009.350493945828,150.0
Merced,2024-09-21,29.791666666666668,48.0,,,24.0,24.95,34.0,15.9,0.0,13.7,0.0,0.0,838.7716530168727,150.0
Merced,2024-09-22,26.791666666666668,43.0,,,24.0,26.55,35.5,17.6,0.0,12.6,0.0,0.0,808.4677322063753,150.0
Merced,2024-09-23,32.916666666666664,49.0,,,24.0,27.15,37.5,16.8,0.0,8.9,0.0,0.0,1997.919781072188,150.0
Merced,2024-09-24,50.125,63.0,,,24.0,29.1,40.1,18.1,0.0,10.2,0.0,0.0,8096.193421350791,150.0
Merced,2024-09-25,40.708333333333336,55.0,,,24.0,29.0,39.8,18.2,0.0,18.4,0.0,0.0,1050.7293479509517,150.0
Merced,2024-09-26,32.375,52.0,,,24.0,24.35,34.2,14.5,0.0,19.3,0.0,0.0,1087.529657977908,150.0
Merced,2024-09-27,38.375,54.0,,,24.0,26.0,36.2,15.8,0.0,9.8,0.0,0.0,1393.593432204298,150.0
Merced,2024-09-28,34.5,61.0,,,24.0,26.799999999999997,36.8,16.8,0.0,10.1,0.0,0.0,892.0533140217163,150.0
Merced,2024-09-29,19.125,46.0,,,24.0,25.55,36.2,14.9,0.0,18.0,0.0,0.0,1455.9890765173814,150.0
Merced,2024-09-30,42.166666666666664,54.0,,,24.0,25.55,36.0,15.1,0.0,10.2,0.0,0.0,216.15817233885983,150.0
Merced,2024-10-01,49.125,62.0,,,24.0,27.65,39.0,16.3,0.0,10.9,0.0,0.0,830.9510405208963,150.0
Merced,2024-10-02,57.291666666666664,67.0,,,24.0,29.8,41.6,18.0,0.0,10.5,0.0,0.0,702.2574848670911,150.0
Merced,2024-10-03,53.583333333333336,61.0,,,24.0,31.65,42.0,21.3,0.0,10.6,0.0,0.0,1908.5043904431077,150.0
Merced,2024-10-04,46.166666666666664,58.0,,,24.0,31.049999999999997,41.8,20.3,0.0,11.5,0.0,0.0,810.6348136696814,150.0
Merced,2024-10-05,21.333333333333332,39.0,,,24.0,30.1,39.7,20.5,0.0,13.7,0.0,0.0,890.3225153054354,150.0
Merced,2024-10-06,49.958333333333336,67.0,,,24.0,29.2,38.9,19.5,0.0,11.0,0.0,0.0,568.4521842652041,150.0
Merced,2024-10-07,47.095238095238095,57.0,,,21.0,29.450000000000003,39.1,19.8,0.0,10.6,0.0,0.0,733.239455657098,150.0
Merced,2024-10-08,-33.3125,41.0,,,16.0,30.1,38.5,21.7,0.0,13.3,0.0,0.0,1836.7049365678188,150.0
Merced,2024-10-09,28.375,59.0,,,24.0,28.25,38.0,18.5,0.0,11.6,0.0,0.0,1023.4555015300766,150.0
Merced,2024-10-10,30.291666666666668,52.0,,,24.0,25.049999999999997,33.9,16.2,0.0,11.3,0.0,0.0,2228.3945186473807,150.0
Merced,2024-10-11,32.25,54.0,,,24.0,23.55,32.5,14.6,0.0,8.5,0.0,0.0,1913.1314060599225,150.0
Merced,2024-10-12,15.791666666666666,32.0,,,24.0,23.15,31.9,14.4,0.0,16.3,0.0,0.0,1111.2085773885951,150.0
Merced,2024-10-13,14.208333333333334,24.0,,,24.0,22.75,29.2,16.3,0.0,14.0,0.0,0.0,796.3929211744337,150.0
